eventid,iyear,imonth,iday,country_txt,region_txt,provstate,city,latitude,longitude,location,multiple,success,suicide,attacktype1,attacktype1_txt,targtype1_txt,targsubtype1_txt,corp1,target1,natlty1_txt,gname,guncertain1,claimed,weaptype1_txt,weapsubtype1,weapsubtype1_txt,nkill,dbsource
2.01703E+11,2017,3,15,Philippines,Southeast Asia,Agusan del Norte,Hinimbangan,9.448709,125.57143,The incident occurred in the Kitcharo district.,1,0,0,2,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Hinimbangan Village,Village,Philippines,New People's Army (NPA),0,0,Firearms,5,Unknown Gun Type,0,START Primary Collection
2.01703E+11,2017,3,15,Philippines,Southeast Asia,Agusan del Norte,Hinimbangan,9.448709,125.57143,The incident occurred in the Kitcharao district.,1,0,0,2,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Hinimbangan Village,Village,Philippines,New People's Army (NPA),0,0,Firearms,5,Unknown Gun Type,0,START Primary Collection
2.01703E+11,2017,3,15,Philippines,Southeast Asia,Agusan del Norte,Hinimbangan,9.448709,125.57143,The incident occurred in the Kitcharo district,1,0,0,2,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Hinimbangan Village,Village,Philippines,New People's Army (NPA),0,0,Firearms,5,Unknown Gun Type,0,START Primary Collection
2.01703E+11,2017,3,13,Iraq,Middle East & North Africa,Kirkuk,Hawijah district,35.324825,43.766922,The incident occurred near Hawijah.,0,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Iraq,Islamic State of Iraq and the Levant (ISIL),0,0,Melee,23,Knife or Other Sharp Object,3,START Primary Collection
2.01703E+11,2017,3,12,Iraq,Middle East & North Africa,Nineveh,Badush,36.407394,42.964626,The incident occurred in Mosul district.,0,0,1,3,Bombing/Explosion,Military,Paramilitary,Iraqi Volunteer Forces,Positions,Iraq,Islamic State of Iraq and the Levant (ISIL),0,0,Explosives,15,Vehicle,2,START Primary Collection
2.01703E+11,2017,3,15,Iraq,Middle East & North Africa,Al Anbar,Mashahidah,34.266661,42.528929,The incident occurred in Hadithah district.,1,1,0,3,Bombing/Explosion,Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilian,Iraq,Islamic State of Iraq and the Levant (ISIL),0,1,Explosives,17,Other Explosive Type,1,START Primary Collection
2.01703E+11,2017,3,15,Iraq,Middle East & North Africa,Al Anbar,Mashahidah,34.266661,42.528929,The incident occurred in Hadithah district.,1,1,0,3,Bombing/Explosion,Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilian,Iraq,Islamic State of Iraq and the Levant (ISIL),0,1,Explosives,17,Other Explosive Type,1,START Primary Collection
2.01703E+11,2017,3,15,Syria,Middle East & North Africa,Damascus,Damascus,33.515244,36.292084,The incident occurred in the Hamidiyah neighborhood.,1,1,1,3,Bombing/Explosion,Government (General),Government Building/Facility/Office,Government of Damascus,Palace of Justice,Syria,Islamic State of Iraq and the Levant (ISIL),0,1,Explosives,13,Suicide (carried bodily by human being),32,START Primary Collection
2.01703E+11,2017,3,15,Syria,Middle East & North Africa,Damascus,Damascus,33.515244,36.292084,The incident occurred in Rabwah neighborhood.,1,1,1,3,Bombing/Explosion,Business,Restaurant/Bar/Café,Unknown,Restaurant,Syria,Islamic State of Iraq and the Levant (ISIL),0,1,Explosives,13,Suicide (carried bodily by human being),1,START Primary Collection
2.01703E+11,2017,3,15,Somalia,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,The incident occurred in the Suuq Bacaad area of the Yaqshid neighborhood.,0,1,0,1,Assassination,Government (General),Election-related,Somali Electoral College,Electoral Delegate: Abdulle Hassan Mohamed,Somalia,Unknown,0,0,Firearms,3,Handgun,1,START Primary Collection
2.01703E+11,2017,3,13,Afghanistan,South Asia,Herat,Obe district,34.370913,63.197323,,0,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Laborer (General)/Occupation Identified,Not Applicable,Suspected Robber: Ghulam Farooq,Afghanistan,Taliban,0,0,Melee,23,Knife or Other Sharp Object,0,START Primary Collection
2.01703E+11,2017,3,14,Somalia,Sub-Saharan Africa,Gedo,Beled Hawo,3.926858,41.877171,The incident occurred in Dolow district.,0,0,0,3,Bombing/Explosion,Unknown,,Unknown,Unknown,,Al-Shabaab,0,0,Explosives,16,Unknown Explosive Type,0,START Primary Collection
2.01703E+11,2017,3,15,Iraq,Middle East & North Africa,Nineveh,Mosul district,36.412593,43.016234,The incident occurred east of Badush.,0,0,0,3,Bombing/Explosion,Unknown,,Unknown,Unknown,Iraq,Unknown,0,0,Explosives,15,Vehicle,0,START Primary Collection
2.01703E+11,2017,3,15,Iraq,Middle East & North Africa,Saladin,Tikrit,34.621521,43.668377,The incident occurred on al-Atibaa Street in the Downtown area of the city.,0,1,0,3,Bombing/Explosion,Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Iraq,Islamic State of Iraq and the Levant (ISIL),0,1,Explosives,15,Vehicle,8,START Primary Collection
2.01703E+11,2017,3,15,Saudi Arabia,Middle East & North Africa,Jazan,Unknown,17.27073,43.217068,The incident occurred at a border crossing in Damad Valley near Al-Dayer Bani Malek,0,0,0,3,Bombing/Explosion,Police,Police Patrol (including vehicles and convoys),Saudi Border Guard,Patrols,Saudi Arabia,Unknown,0,0,Explosives,8,Landmine,0,START Primary Collection
2.01703E+11,2017,3,14,India,South Asia,Chhattisgarh,Ranibodli,19.08702,80.714386,The incident occurred in Bijapur district.,0,1,0,2,Armed Assault,Police,Police Security Forces/Officers,Central Reserve Police Force (CRPF),Officer: Phagu Ram Mandavi,India,Maoists,0,0,Melee,23,Knife or Other Sharp Object,1,START Primary Collection
2.01703E+11,2017,3,15,India,South Asia,Odisha,Karlapat,19.690278,83.118611,The incident occurred at Karlapat Wildlife Sanctuary in Kalahandi district.,1,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Alleged Informant,Not Applicable,Suspected Informant: Hari Pradhani,India,Communist Party of India - Maoist (CPI-Maoist),0,1,Firearms,5,Unknown Gun Type,0,START Primary Collection
2.01703E+11,2017,3,15,India,South Asia,Odisha,Karlapat,19.680744,83.150159,The incident occurred in Kalahandi district.,1,1,0,7,Facility/Infrastructure Attack,Police,Police Security Forces/Officers,Central Armed Police Force (CAPF),Residence of Special Police Officer (SPO): Prasanna Majhi,India,Communist Party of India - Maoist (CPI-Maoist),0,1,Firearms,5,Unknown Gun Type,0,START Primary Collection
2.01703E+11,2017,3,15,India,South Asia,Odisha,Karlapat,19.680744,83.150159,The incident occurred in Kalahandi district.,1,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Alleged Informant,Not Applicable,"Suspected Informants: Banamali, Sudarshan Naik",India,Communist Party of India - Maoist (CPI-Maoist),0,1,Firearms,5,Unknown Gun Type,1,START Primary Collection
2.01703E+11,2017,3,15,Nigeria,Sub-Saharan Africa,Borno,Usmanti,11.831098,13.150967,The incident occurred in Maiduguri district.,0,1,1,3,Bombing/Explosion,Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Nigeria,Boko Haram,0,0,Explosives,13,Suicide (carried bodily by human being),6,START Primary Collection
2.01703E+11,2017,3,15,Nigeria,Sub-Saharan Africa,Borno,Magumeri,12.115105,12.825628,The incident occurred in Magumeri district.,0,1,0,2,Armed Assault,Police,"Police Building (headquarters, station, school)",Nigeria Police Force (NPF),Police Station,Nigeria,Boko Haram,0,1,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",5,START Primary Collection
2.01703E+11,2017,3,15,Libya,Middle East & North Africa,Wahat,Brega,30.40053,19.606054,,0,0,0,3,Bombing/Explosion,Unknown,,Unknown,Unknown,Libya,Unknown,0,0,Explosives,15,Vehicle,0,START Primary Collection
2.01703E+11,2017,3,15,Nigeria,Sub-Saharan Africa,Benue,Magu,7.295957,9.527125,The incident occurred in Katsina district.,1,1,0,2,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Nagu Settlement,Settlement,Nigeria,Unknown,0,0,Firearms,5,Unknown Gun Type,3,START Primary Collection
2.01703E+11,2017,3,15,Nigeria,Sub-Saharan Africa,Benue,Tse Gyudu,7.750833,9.53,The incident occurred in Ukum district.,1,1,0,2,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Tse Gyudu Settlement,Settlement,Nigeria,Unknown,0,0,Firearms,5,Unknown Gun Type,1,START Primary Collection
2.01703E+11,2017,3,15,Nigeria,Sub-Saharan Africa,Benue,Tse Weryina,7.59093,9.634135,The incident occurred in Ukum district.,1,1,0,2,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Tse Weryina Settlement,Settlement,Nigeria,Unknown,0,0,Firearms,5,Unknown Gun Type,1,START Primary Collection
2.01703E+11,2017,3,15,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Alon Shvut,31.646404,35.13175,The incident occurred at Gush Etzion Junction.,0,0,0,8,Unarmed Assault,Military,"Military Personnel (soldiers, troops, officers, forces)",Israel Defense Forces (IDF),Soldiers,Israel,Palestinian Extremists,0,0,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",,,0,START Primary Collection
2.01703E+11,2017,3,15,Turkey,Middle East & North Africa,Mardin,Mazidagi district,37.541288,40.548766,The incident occurred on the Mardin-Diyarbakir Highway.,0,1,0,3,Bombing/Explosion,Military,Military Unit/Patrol/Convoy,Turkish Gendarmerie,Convoy,Turkey,Kurdistan Workers' Party (PKK),0,0,Explosives,8,Landmine,2,START Primary Collection
2.01703E+11,2017,3,15,South Africa,Sub-Saharan Africa,Limpopo,Polokwane,-23.918839,29.443324,The incident occurred in the Ivy Park neighborhood.,0,1,0,7,Facility/Infrastructure Attack,Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilian,Nigeria,Unknown,0,0,Incendiary,18,Arson/Fire,0,START Primary Collection
2.01703E+11,2017,3,15,India,South Asia,Maharashtra,Panhala,16.817582,74.078479,The incident occurred at Masai Plateau in Kolhapur district.,0,1,0,7,Facility/Infrastructure Attack,Business,Entertainment/Cultural/Stadium/Casino,Viacom 18 Motion Pictures,Padmavati Movie Set,India,Rajput extremists,1,0,Incendiary,19,Molotov Cocktail/Petrol Bomb,0,START Primary Collection
2.01703E+11,2017,3,15,Iraq,Middle East & North Africa,Diyala,Raoud,33.488949,44.439646,The incident occurred north of Baghdad.,0,1,0,2,Armed Assault,Terrorists/Non-State Militia,Non-State Militia,Sahwa Council,Checkpoint,Iraq,Unknown,0,0,Firearms,5,Unknown Gun Type,1,START Primary Collection
2.01703E+11,2017,3,15,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,"The incident occurred near the Mosul Museum, in the Jamhuriya neighborhood.",0,1,1,3,Bombing/Explosion,Military,"Military Personnel (soldiers, troops, officers, forces)",Iraqi Armed Forces,Forces,Iraq,Islamic State of Iraq and the Levant (ISIL),0,1,Explosives,15,Vehicle,5,START Primary Collection
2.01703E+11,2017,3,15,India,South Asia,Jammu and Kashmir,Baba Har,33.855,74.893889,The incident occurred on Pulwama-Srinagar Road in Pulwama district.,0,1,0,3,Bombing/Explosion,Police,"Police Building (headquarters, station, school)",Indian Police Service (IPS),District Police Lines,India,Unknown,0,0,Explosives,7,Grenade,0,START Primary Collection
2.01703E+11,2017,3,15,Afghanistan,South Asia,Jawzjan,Darzab district,36.001646,65.362895,,0,1,0,7,Facility/Infrastructure Attack,Religious Figures/Institutions,Place of Worship,Unknown,Mosque,Afghanistan,Khorasan Chapter of the Islamic State,0,0,Incendiary,18,Arson/Fire,0,START Primary Collection
2.01703E+11,2017,3,15,Bahrain,Middle East & North Africa,Central,Salmabad,26.185217,50.529086,,0,1,0,2,Armed Assault,Police,Police Patrol (including vehicles and convoys),Public Security Force (PSF),Patrol,Bahrain,Unknown,0,0,Firearms,2,Automatic or Semi-Automatic Rifle,0,START Primary Collection
2.01703E+11,2017,3,12,Colombia,South America,Choco,San Jose del Palmar district,4.966667,-76.233333,,0,1,0,6,Hostage Taking (Kidnapping),Military,"Military Personnel (soldiers, troops, officers, forces)",Military Forces of Colombia,Retired Army Corporal: Freddy Alexander Chaverra,Colombia,National Liberation Army of Colombia (ELN),0,1,Unknown,,,0,START Primary Collection
2.01703E+11,2017,3,15,Sudan,Sub-Saharan Africa,North Darfur,Tuwa Salal,15.766197,24.904221,,0,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Sudan,Sudan Liberation Movement,0,0,Firearms,5,Unknown Gun Type,9,START Primary Collection
2.01703E+11,2017,3,15,Nigeria,Sub-Saharan Africa,Niger,Lefu,9.296502,6.779369,The incident occurred in Gurara district.,0,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Village/City/Town/Suburb,Lefu Community,Community,Nigeria,Fulani extremists,0,0,Unknown,,,7,START Primary Collection
2.01703E+11,2017,3,15,Saudi Arabia,Middle East & North Africa,Eastern,Awamiyah,26.587351,49.984146,,0,0,0,1,Assassination,Government (General),Politician or Political Party Movement/Meeting/Rally,Government of Al-Qatif,Former Municipal Council Member: Nabhi Al-Brahim,Saudi Arabia,Unknown,0,0,Firearms,5,Unknown Gun Type,0,START Primary Collection
2.01703E+11,2017,3,15,Iraq,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,The incident occurred in the Al-Furat area of the Rasheed neighborhood.,0,1,0,3,Bombing/Explosion,Private Citizens & Property,Marketplace/Plaza/Square,Unknown,Market,Iraq,Unknown,0,0,Explosives,16,Unknown Explosive Type,0,START Primary Collection
2.01703E+11,2017,3,15,Colombia,South America,Norte de Santander,Tibu district,8.642356,-72.737733,,0,1,0,6,Hostage Taking (Kidnapping),Business,,Dumian Palm Growing Company,Engineer: Yuri Katherine Higuera Quintero,Colombia,Popular Liberation Army (EPL),0,1,Firearms,5,Unknown Gun Type,0,START Primary Collection
2.01703E+11,2017,3,16,France,Western Europe,Ile-de-France,Paris,48.856644,2.34233,The incident occurred at 64-66 Avenue d'lena .,0,0,0,1,Assassination,NGO,International NGO,International Monetary Fund (IMF),Office of European Director: Jeffrey Franks,International,Conspiracy of Cells of Fire,0,0,Explosives,9,Letter Bomb,0,START Primary Collection
2.01703E+11,2017,3,16,Afghanistan,South Asia,Helmand,Lashkar Gah,31.60063,64.369652,The incident occurred in Lashkar Gah district.,0,0,1,3,Bombing/Explosion,Unknown,,Unknown,Unknown,,Taliban,0,1,Explosives,13,Suicide (carried bodily by human being),0,START Primary Collection
2.01703E+11,2017,3,16,Philippines,Southeast Asia,North Cotabato,Mateo,7.020898,125.091469,The incident occurred in Kidapawan city.,0,1,0,5,Hostage Taking (Barricade Incident),Police,Police Security Forces/Officers,Philippine National Police (PNP),House of Officer: Reynaldo Dinampo,Philippines,New People's Army (NPA),0,1,Unknown,,,0,START Primary Collection
2.01703E+11,2017,3,16,India,South Asia,Tamil Nadu,Coimbatore,11.016845,76.955832,,0,1,0,2,Armed Assault,Private Citizens & Property,Labor Union Related,Dravidar Viduthalai Kazhagam (DVK),Activist: H. Farook,India,Muslim extremists,0,1,Melee,23,Knife or Other Sharp Object,1,START Primary Collection
2.01703E+11,2017,3,16,Iraq,Middle East & North Africa,Saladin,Saba al-Bor,33.460819,44.157433,The incident occurred in Al-Faris district.,0,1,0,3,Bombing/Explosion,Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Iraq,Unknown,0,0,Explosives,16,Unknown Explosive Type,1,START Primary Collection
2.01703E+11,2017,3,16,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,The incident occurred in the Islah az Zira'i neighborhood.,0,1,0,3,Bombing/Explosion,Private Citizens & Property,Village/City/Town/Suburb,Islah az Zira'i Neighborhood,Neighborhood,Iraq,Unknown,0,0,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",4,START Primary Collection
2.01703E+11,2017,3,16,Iraq,Middle East & North Africa,Al Anbar,Hit district,33.656116,42.632342,,0,1,0,3,Bombing/Explosion,Unknown,,Unknown,Unknown,Iraq,Islamic State of Iraq and the Levant (ISIL),0,1,Explosives,15,Vehicle,0,START Primary Collection
2.01703E+11,2017,3,16,India,South Asia,Chhattisgarh,Kochwahi,20.554488,81.384601,The incident occurred on the road through the forests near Kochwahi in Narayanpur district.,0,0,0,3,Bombing/Explosion,Police,Police Patrol (including vehicles and convoys),Central Reserve Police Force (CRPF),Patrol,India,Communist Party of India - Maoist (CPI-Maoist),0,0,Explosives,16,Unknown Explosive Type,2,START Primary Collection
2.01703E+11,2017,3,16,Nigeria,Sub-Saharan Africa,Edo,Ogbemudia,6.492222,5.884444,The incident occurred in Uhunmwonde district.,0,1,0,1,Assassination,Government (General),"Government Personnel (excluding police, military)",Government of Etsako East,Convoy of Former Local Government Chair: Suleman Afegbua,Nigeria,Fulani extremists,0,0,Firearms,5,Unknown Gun Type,1,START Primary Collection
2.01703E+11,2017,3,16,Nigeria,Sub-Saharan Africa,Benue,Ayati,7.51261,9.747254,The incident occurred in Katsina district.,0,1,0,2,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Ayati Village,Village,Nigeria,Unknown,0,0,Firearms,5,Unknown Gun Type,5,START Primary Collection
2.01703E+11,2017,3,16,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,The incident occurred in the Bab al-Tub area.,0,0,0,9,Unknown,Police,Police Security Forces/Officers,Federal Police,Forces,Iraq,Islamic State of Iraq and the Levant (ISIL),0,1,Unknown,,,,START Primary Collection
2.01703E+11,2017,3,16,Thailand,Southeast Asia,Pattani,Bindiyor,6.678238,101.269335,The incident occurred in the Munagtia area of Mae Lan district.,0,1,0,2,Armed Assault,Utilities,Electricity,Unknown,"Workers: Hassanai Chaiphan, Rungratana Plainoo",Thailand,Unknown,0,0,Firearms,5,Unknown Gun Type,2,START Primary Collection
2.01703E+11,2017,3,16,Iraq,Middle East & North Africa,Babil,Yusufiyah,33.07835,44.254719,The incident occurred in the Mahawil district.,0,1,0,3,Bombing/Explosion,Private Citizens & Property,Marketplace/Plaza/Square,Unknown,Market,Iraq,Islamic State of Iraq and the Levant (ISIL),0,1,Explosives,16,Unknown Explosive Type,0,START Primary Collection
2.01703E+11,2017,3,16,Iraq,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,The incident occurred in the Bakriyah area of the Mansour neighborhood.,0,1,0,3,Bombing/Explosion,Business,Retail/Grocery/Bakery,Unknown,Shops,Iraq,Unknown,0,0,Explosives,16,Unknown Explosive Type,0,START Primary Collection
2.01703E+11,2017,3,16,Iraq,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,The incident occurred in the Makasib neighborhood.,0,1,0,3,Bombing/Explosion,Business,Retail/Grocery/Bakery,Unknown,Shops,Iraq,Unknown,0,0,Explosives,16,Unknown Explosive Type,1,START Primary Collection
